permno,ticker,comnam,permco 
14167,OPHT,OPHTHOTECH CORP,54561
14158,EVOK,EVOKE PHARMA INC,54555
14150,COVS,COVISINT CORP,54551
14169,PINC,PREMIER INC,54563
14145,AAOI,APPLIED OPTOELECTRONICS INC,54548
14166,NVEE,N V 5 HOLDINGS INC,54355
14136,RNG,RINGCENTRAL INC,54541
14168,PEGI,PATTERN ENERGY GROUP INC,54562
14141,SAIC,SCIENCE APPLICATIONS INTL CORP,54544
91547,LDOS,LEIDOS HOLDINGS INC,51338
14173,QPAC,QUINPARIO ACQUISITION CORP,54511
14245,FATE,FATE THERAPEUTICS INC,54605
14182,BURL,BURLINGTON STORES INC,54574
14258,PBPB,POTBELLY CORP,54615
14256,LDRH,L D R HOLDING CORP,54613
89889,CIDM,CINEDIGM CORP,44600
14261,SFXE,S F X ENTERTAINMENT INC,16061
14257,MGNX,MACROGENICS INC,54614
14179,AR,ANTERO RESOURCES CORP,54570
14231,VEEV,VEEVA SYSTEMS INC,54595
14185,CPS,COOPER STANDARD HOLDINGS INC,54577
14246,FNRG,FORCEFIELD ENERGY INC,54606
14237,ADXS,ADVAXIS INC,54600
14249,GDEF,GLOBAL DEFENSE & NAT SEC SYS INC,54609
14244,EIGI,ENDURANCE INTL GROUP HLDGS INC,54604
14239,COMM,COMMSCOPE HOLDING CO INC,54602
14262,SRNE,SORRENTO THERAPEUTICS INC,54619
14238,AERI,AERIE PHARMACEUTICALS INC,54601
12877,PTGI,P T G I HOLDING INC,15120
14263,VCYT,VERACYTE INC,54620
14260,SCAI,SURGICAL CARE AFFILIATES INC,54617
14254,ICLD,INTERCLOUD SYSTEMS INC,54612
14247,FTD,F T D COMPANIES INC,54607
14276,KODK,EASTMAN KODAK CO,20626
14274,TCS,CONTAINER STORE GROUP INC,54628
14253,HART,HARVARD APPARATUS REGEN TECH INC,54611
90792,PIKE,PIKE CORP,47002
14271,CUDA,BARRACUDA NETWORKS INC,54625
14316,KPTI,KARYOPHARM THERAPEUTICS INC,54655
14290,MVNR,MAVENIR SYSTEMS INC,54635
14324,ROIQ,R O I ACQUISITION CORP II,54565
14317,LGIH,L G I HOMES INC,54657
76708,DV,DEVRY EDUCATION GROUP INC,10992
14295,TWTR,TWITTER INC,54638
14292,NCFT,NORCRAFT COMPANIES INC,54637
14273,CHGG,CHEGG INC,54627
14325,TNDM,TANDEM DIABETES CARE INC,54662
14312,HMHC,HOUGHTON MIFFLIN HARCOURT CO,54653
91069,GST,GASTAR EXPLORATION INC,50185
80924,SIRI,SIRIUS X M HOLDINGS INC,13304
14327,ZU,ZULILY INC,54664
81138,APOL,APOLLO EDUCATION GROUP INC,13457
14321,RLYP,RELYPSA INC,54661
14289,LBMH,LIBERATOR MEDICAL HOLDINGS INC,54634
14266,AMZG,AMERICAN EAGLE ENERGY CORP,54621
92686,,CAPRICOR THERAPEUTICS INC,53027
14296,VNCE,VINCE HOLDING CORP,54640
14313,IPWR,IDEAL POWER INC,54654
53225,GHC,GRAHAM HOLDINGS CO,21888
64282,LB,L BRANDS INC,2664
13113,LLEX,LILIS ENERGY INC,53936
90194,SP,S P PLUS CORP,45203
14339,LIQT,LIQTECH INTERNATIONAL INC,54673
75912,PTC,P T C INC,10408
14359,XNCR,XENCOR INC,54685
91658,AIMC,ALTRA INDUSTRIAL MOTION CORP,51546
21020,AAL,AMERICAN AIRLINES GROUP INC,20010
76908,,TRANSENTERIX INC,11064
12350,NETE,NET ELEMENT INC,53535
77082,ARIS,A R I NETWORK SERVICES INC,11208
14356,TLOG,TETRALOGIC PHARMACEUTICALS CORP,54683
14352,KIN,KINDRED BIOSCIENCES INC,54680
14338,HLT,HILTON WORLDWIDE HOLDINGS INC,54672
14329,ARMK,ARAMARK HOLDINGS CORP,54666
89369,LCI,LANNETT CO INC,43014
14335,CQH,CHENIERE ENERGY PTNRS LP HLDGS,54669
82163,ADMP,ADAMIS PHARMACEUTICALS CORP,13934
14355,RIBT,RICEBRAN TECHNOLOGIES,54682
14358,TRCH,TORCHLIGHT ENERGY RESOURCES INC,54684
14328,AMC,A M C ENTERTAINMENT HOLDINGS INC,54665
13124,LPI,LAREDO PETROLEUM INC,53941
13993,GTT,G T T COMMUNICATIONS INC,54448
83291,ELNK,EARTHLINK HOLDINGS CORP,14433
14433,LEVY,LEVY ACQUISITION CORP,54656
14431,GLYC,GLYCOMIMETICS INC,54718
14440,RTRX,RETROPHIN INC,54724
11636,,HERON THERAPEUTICS INC,9457
14435,NVFY,NOVA LIFESTYLE INC,54722
14408,RSPP,R S P PERMIAN INC,54704
14392,EPE,E P ENERGY CORP,54697
68276,,PROVECTUS BIOPHARMACEUTICALS INC,4217
11636,HRTX,HERON THERAPEUTICS INC,9457
14419,AKER,AKERS BIOSCIENCES INC,54711
14406,PAH,PLATFORM SPECIALTY PRODUCTS CORP,54703
14409,RICE,RICE ENERGY INC,54705
14378,CRCM,CARE COM INC,54694
14421,CAMB,CAMBRIDGE CAPITAL ACQUISITN CORP,54678
14420,ALQA,ALLIQUA INC,54712
14426,DRNA,DICERNA PHARMACEUTICALS INC,54717
14423,CLDN,CELLADON CORP,54714
14442,TRVN,TREVENA INC,54726
14432,ITCI,INTRA CELLULAR THERAPIES INC,54720
14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,54723
14434,MBUU,MALIBU BOATS INC,54721
14400,NWHM,NEW HOME CO INC,54701
14441,SMTP,S M T P INC,54725
14422,CARA,CARA THERAPEUTICS INC,54713
14393,SNOW,INTRAWEST RESORTS HOLDINGS INC,54698
14401,OGS,ONE GAS INC,54702
91069,GST,GASTAR EXPLORATION INC NEW,50185
14478,CBPX,CONTINENTAL BUILDING PRODS INC,54749
14458,GNCA,GENOCEA BIOSCIENCES INC,54738
14449,BIOC,BIOCEPT INC,54730
14448,ASPX,AUSPEX PHARMACEUTICALS INC,54729
88207,CNVR,CONVERSANT INC,37389
14455,EGLT,EGALET CORP,54735
14452,EBIO,ELEVEN BIOTHERAPEUTICS INC,54734
14467,RVNC,REVANCE THERAPEUTICS INC,54743
14470,SZMK,SIZMEK INC,54746
14447,ARGS,ARGOS THERAPEUTICS INC,54728
14465,NRX,NEPHROGENEX INC,54741
14468,RXII,R X I PHARMACEUTICALS CORP NEW,54744
14457,FLXN,FLEXION THERAPEUTICS INC,54737
14456,EGRX,EAGLE PHARMACEUTICALS INC,54736
14479,IBP,INSTALLED BUILDING PRODUCTS INC,54750
14444,AMDA,AMEDICA CORP,54727
14451,CNCE,CONCERT PHARMACEUTICALS INC,54733
14490,NEWM,NEW MEDIA INVESTMENT GROUP INC,54754
14459,INGN,INOGEN INC,54739
12760,RVM,REVETT MINING CO INC,53761
11394,KOOL,CESCA THERAPEUTICS INC,9235
14469,SMLR,SEMLER SCIENTIFIC INC,54745
92687,RGSE,REAL GOODS SOLAR INC,53028
78955,,AVID TECHNOLOGY INC,12009
49905,KATE,KATE SPADE & CO,2678
14487,KN,KNOWLES CORP,54752
14535,AQXP,AQUINOX PHARMACEUTICALS INC,54781
14550,REPH,RECRO PHARMA INC,54792
14504,COUP,COUPONS COM INC,54763
15254,ENSV,ENSERVCO CORP,377
14536,BPTH,BIO PATH HOLDINGS INC,54782
14543,HCAC,HENNESSY CAPITAL ACQUISITN CORP,54719
54253,MSA,M S A SAFETY INC,2971
14505,ENLC,ENLINK MIDSTREAM LLC,54764
86536,,RESTORGENEX CORP,16357
14523,XXII,22ND CENTURY GROUP INC,54774
79588,GMCR,KEURIG GREEN MOUNTAIN INC,12415
75754,ISDR,ISSUER DIRECT CORP,10181
14530,AKAO,ACHAOGEN INC,54778
14538,DPRX,DIPEXIUM PHARMACEUTICALS INC,54784
14552,RXDX,IGNYTA INC,54794
14502,CSLT,CASTLIGHT HEALTH INC,54761
14532,AMRK,A MARK PRECIOUS METALS INC,54780
93369,,ACCRETIVE HEALTH INC,53403
14547,PCTY,PAYLOCITY HOLDING CORP,54790
14531,AKBA,AKEBIA THERAPEUTICS INC,54779
14516,QTWO,Q 2 HOLDINGS INC,54769
14495,ATEN,A10 NETWORKS INC,54756
14551,RTGN,RUTHIGEN INC,54793
14545,LPCN,LIPOCINE INC,54787
14555,VSAR,VERSARTIS INC,54797
14537,BRDR,BORDERFREE INC,54783
14499,AMBR,AMBER ROAD INC,54759
76038,BLFS,BIOLIFE SOLUTIONS INC,10390
14497,ATNM,ACTINIUM PHARMACEUTICALS INC,54757
14528,AGTC,APPLIED GENETIC TECHNOLOGIES COR,54777
14521,TNET,TRINET GROUP INC,54772
14548,PFIE,PROFIRE ENERGY INC,54791
14506,EVDY,EVERYDAY HEALTH INC,54765
14554,TWOU,2 U INC,54796
14498,HIVE,AEROHIVE NETWORKS INC,54758
14556,WATT,ENERGOUS CORP,54798
30593,ESCR,ESCALERA RESOURCES CO,1260
86783,PCLN,PRICELINE GROUP INC,16454
14580,RUBI,RUBICON PROJECT INC,54813
90319,GOOGL,GOOGLE INC,45483
14542,GOOG,GOOGLE INC,45483
14596,FIVN,FIVE 9 INC,54820
14570,IMS,I M S HEALTH HOLDINGS INC,54806
14567,GRUB,GRUBHUB INC,54805
14544,LE,LANDS END INC,54786
14590,BLVD,BOULEVARD ACQUISITION CORP,54731
14573,LQ,LA QUINTA HOLDINGS INC,54808
14591,CERU,CERULEAN PHARMA INC,54817
13373,EAC,ERICKSON INC,54059
14589,ADMS,ADAMAS PHARMACEUTICALS INC,54816
14610,SYRX,SYSOREX GLOBAL HOLDINGS CORP,54832
14588,ZOES,ZOES KITCHEN INC,54815
14603,PAHC,PHIBRO ANIMAL HEALTH CORP,54826
13328,HEAR,PARAMETRIC SOUND CORP,54031
12877,,H C 2 HOLDINGS INC,15120
92640,FDML,FEDERAL MOGUL HOLDINGS CORP,20694
76908,TRXC,TRANSENTERIX INC,11064
14579,PAYC,PAYCOM SOFTWARE INC,54812
13597,GLRI,GLORI ENERGY INC,54152
14612,TRIV,TRIVASCULAR TECHNOLOGIES INC,54834
14609,SPWH,SPORTSMANS WAREHOUSE HLDGS INC,54831
14615,VTL,VITAL THERAPIES INC,54835
14608,SABR,SABRE CORP,54830
88285,VGGL,VIGGLE INC,7887
77595,ARCB,ARCBEST CORP,11512
14654,FRSH,PAPA MURPHYS HOLDINGS INC,54862
14647,ALDX,ALDEYRA THERAPEUTICS INC,54857
14668,SCYX,SCYNEXIS INC,54868
74932,TECU,TECUMSEH PRODUCTS CO,4409
14646,ALDR,ALDER BIOPHARMACEUTICALS INC,54856
14658,KTWO,K 2 M GROUP HOLIDINGS,54864
81311,ENVE,ENVENTIS CORP,27566
80928,DAR,DARLING INGREDIENTS INC,13300
91893,FNJN,FINJAN HOLDINGS INC,51805
14329,ARMK,ARAMARK,54666
14641,ZEN,ZENDESK INC,54851
14677,TRUE,TRUECAR INC,54875
89297,CCOI,COGENT COMMUNICATIONS HLDS INC,42769
68276,PVCT,PROVECTUS BIOPHARMACEUTICALS INC,4217
91161,GPRE,GREEN PLAINS INC,50489
14663,QRHC,QUEST RESOURCE HOLDING CORP,54866
14675,TGEN,TECOGEN INC,54873
48291,XCRA,XCERRA CORP,5292
14636,SDPI,SUPERIOR DRILLING PRODUCTS INC,54848
14634,PE,PARSLEY ENERGY INC,54846
13328,HEAR,TURTLE BEACH CORP,54031
88568,SPTN,SPARTANNASH CO,38463
14667,RESN,RESONANT INC,54867
76950,VPCO,VAPOR CORP,10895
14632,DNOW,NOW INC,54844
84604,CTIC,C T I BIOPHARMA CORP,15401
14619,CVEO,CIVEO CORP,54839
89213,WOOF,V C A INC,42398
85502,INVE,IDETIVE INC,15745
87816,RCPI,ROCK CREEK PHARMACEUTICALS INC,18443
14707,RDUS,RADIUS HEALTH INC,54898
14689,AMTX,AEMETIS INC,54882
14714,ANET,ARISTA NETWORKS INC,54907
90556,FSNN,FUSION TELECOMMUNICATIONS INTL,46154
14637,TIME,TIME INC NEW,54849
87604,INVT,INVENTERGY GLOBAL INC,17932
14697,MOBL,MOBILEIRON INC,54892
90011,MGLN,MAGELLAN HEALTH INC,25268
14715,ASPN,ASPEN AEROGELS INC,54908
14703,MRD,MEMORIAL RESOURCE DEVELOPMENT CO,54894
83651,CASI,CASI PHARMACEUTICALS INC,14715
14720,ENRJ,ENERJEX RESOURCES INC,54913
14717,DAKP,DAKOTA PLAINS HOLDINGS INC,54910
14716,CCS,CENTURY COMMUNITIES INC,54909
14693,CBMG,CELLULAR BIOMEDICINE GROUP INC,54886
14708,SGNL,SIGNAL GENETICS INC,54899
14691,CBAY,CYMABAY THERAPEUTICS INC,54884
14761,TREC,TRECORA RESOURCES,352
14712,ZSPH,ZS PHARMA INC,54905
85390,PLCE,CHILDRENS PLACE INC,15697
14690,ARDX,ARDELYX INC,54883
14711,ZFGN,ZAFGEN INC,54904
87424,CRTN,CARTESIAN INC,17410
14695,KITE,KITE PHARMA INC,54890
14719,ECR,ECLIPSE RESOURCES CORP,54912
14688,AMPH,AMPHASTAR PHARMACEUTICALS INC,54881
14713,ADPT,ADEPTUS HEALTH INC,54906
14723,IMPR,IMPRIVATA INC,54916
14750,SERV,SERVICEMASTER GLOBAL HOLDINGS IN,54920
14694,GPRO,GOPRO INC,54888
14696,MIK,MICHAELS COMPANIES INC,54891
14682,RYAM,RAYONIER ADVANCED MATERIALS INC,54876
14683,SSE,SEVENTY SEVEN ENERGY INC,54877
14822,NERV,MINERVA NEUROSCIENCES INC,54967
14684,TMST,TIMKENSTEEL CORP,54878
14173,JASN,JASON INDUSTRIES INC,54511
14801,GBIM,GLOBEIMMUNE INC,54954
14751,VRTV,VERITIV CORP,54923
90464,SPOK,SPOK HOLDINGS INC,45886
27204,OHGI,ONE HORIZON GROUP INC,5730
90955,MELA,MELA SCIENCES INC,47883
14820,MYOS,MYOS CORP,54965
88572,,TELIK INC,38467
81774,FCX,FREEPORT MCMORAN INC,20763
12497,ASMB,ASSEMBLY BIOSCIENCES INC,53635
13537,TAX,LIBERTY TAX INC,54155
90968,EPRS,EPIRUS BIOPHARMACEUTICALS INC,48770
14807,IRMD,IRADIMED CORP,54958
14797,CDNA,CAREDX INC,54951
14834,TUBE,TUBEMOGUL INC,54978
14831,TERP,TERRAFORM POWER INC,54975
14828,SAGE,SAGE THERAPEUTICS INC,54971
14773,PARR,PAR PETROLEUM CORP,54933
14818,MTBC,MEDICAL TRANSCRIPTION BILL CORP,54964
14805,IMDZ,IMMUNE DESIGN CORP,54956
14836,XENT,INTERSECT E N T INC,54980
14778,TSQ,TOWNSQUARE MEDIA INC,54938
14774,PFNX,PFENEX INC,54934
14823,OCUL,OCULAR THERAPEUTIX INC,54968
14812,LOCO,EL POLLO LOCO HOLDINGS INC,54960
14759,WMS,ADVANCED DRAINAGE SYSTEMS INC,54929
14830,SPKE,SPARK ENERCY INC,54973
14790,AAVL,AVALANCHE BIOTECHNOLOGIES INC,54946
14803,HQY,HEALTHEQUITY INC,54955
14815,MRNS,MARINUS PHARMACEUTICALS INC,54963
14763,CTLT,CATALENT INC,54931
14871,LOXO,LOXO ONCOLOGY INC,54994
14821,NAME,RIGHTSIDE GROUP LTD,54966
14881,WLRH,WL ROSS HOLDING CORP,54902
83734,WHLM,WILHELMINA INTERNATIONAL INC,14858
14781,TPUB,TRIBUNE PUBLISHING CO,54939
14877,TFSC,1347 CAPITAL CORP,54976
14879,TTOO,T2 BIOSYSTEMS INC,54998
14855,RYI,RYERSON HOLDING CORP,54985
14852,ICD,INDEPENDENCE CONTRACT DRILLING,54984
82518,RICK,RCI HOSPITALITY HOLDINGS INC,14049
14874,OTIC,OTONOMY INC,54996
14862,CLRB,CELLECTAR BIOSCIENCES INC,54990
14878,TRTL,TERRAPIN 3 ACQUISITION CORP,54977
91078,IMNP,IMMUNE PHARMACEUTICALS INC,50197
14880,WGBS,WAFERGEN BIO SYSTEMS INC,54999
81190,VISI,VOLT INFORMATION SCIENCES INC,4825
14873,LTRPB,LIBERTY TRIPADVISOR HOLDINGS INC,54995
14861,BBLU,BLUE EARTH INC,54989
87167,ACTA,ACTUA CORP,16702
17005,CVS,C V S HEALTH CORP,21185
90954,SAJA,SAJAN INC,47882
88572,,MABVAX THERAPEUTICS HOLDINGS INC,38467
14934,NXTD,NXT ID INC,55028
64822,YUMA,YUMA ENERGY INC,3737
14927,CFRX,CONTRAFECT CORP,54953
14890,CIVI,CIVITAS SOLUTIONS INC,55007
14937,TKAI,TOKAI PHARMACEUTICALS INC,55031
14882,ERI,ELDORADO RESORTS INC,55000
93237,TENX,TENAX THERAPEUTICS INC,53335
14915,SFS,SMART & FINAL STORES INC,55015
14938,VTAE,VITAE PHARMACEUTICALS INC,55032
12485,,6D GLOBAL TECHNOLOGIES INC,53627
14884,VEC,VECTRUS INC,55001
86233,LEU,CENTRUS ENERGY CORP,34843
14925,BCLI,BRAINSTORM CELL THERAPEUTICS INC,55022
14982,VSLR,VIVINT SOLAR INC,55059
14926,CDK,C D K GLOBAL INC,55023
14995,CALA,CALITHERA BIOSCIENCES INC,55070
15023,VWR,V W R CORP,55086
14945,AAC,A A C HOLDINGS INC,55038
14983,W,WAYFAIR INC,55060
15003,DERM,DERMIRA INC,55072
14961,FMSA,F M S A HOLDINGS INC,55048
15024,YDLE,YODLEE INC,55087
91278,QVCB,LIBERTY INTERACTIVE CORP,41998
91277,QVCA,LIBERTY INTERACTIVE CORP,41998
14950,AST,ASTERIAS BIOTHERAPEUTICS INC,55039
15010,GBSN,GREAT BASIN SCIENTIFIC INC,55077
14976,OSGB,OVERSEAS SHIPHOLDING GROUP INC,55056
14970,HUBS,HUBSPOT INC,55051
14954,DPLO,DIPLOMAT PHARMACY INC,55043
15014,PLAY,DAVE & BUSTERS ENTERTAINMENT INC,55082
88807,MIFI,NOVATEL WIRELESS INC,40996
14991,ATRA,ATARA BIOTHERAPEUTICS INC,55066
14984,ZAYO,ZAYO GROUP HOLDINGS INC,55061
15017,SMAC,SINO MERCURY ACQUISITION CORP,54997
15015,PRTO,PROTEON THERAPEUTICS INC,55083
14993,AXPW,AXION POWER INTERNATIONAL INC,55068
87656,,PLASMATECH BIOPHARMACEUTICALS IN,36949
14951,BGSF,B G STAFFING INC,55040
92089,GRBK,GREEN BRICK PARTNERS INC,52369
15016,SIEN,SIENTRA INC,55084
14992,AUMA,A R CAPITAL ACQUISITION CORP,55067
14953,BOOT,BOOT BARN HOLDINGS INC,55042
91279,PRTK,PARATEK PHARMACEUTICALS INC,50732
14939,KEYS,KEYSIGHT TECHNOLOGIES INC,55033
14942,KE,KIMBALL ELECTRONICS INC,55035
14941,HYH,HALYARD HEALTH INC,55034
47715,KBAL,KIMBALL INTERNATIONAL INC,2498
75694,TECH,BIO TECHNE CORP,10107
14944,LBRDA,LIBERTY BROADBAND CORP,55037
15087,UPLD,UPLAND SOFTWARE INC,55124
15059,CHRS,COHERUS BIOSCIENCES INC,55105
15046,NVRO,NEVRO CORP,55095
15067,FRPT,FRESHPET INC,55111
15071,INCR,INC RESEARCH HOLDINGS INC,55113
15056,ADMA,ADMA BIOLOGICS INC,55102
15058,CAPN,CAPNIA INC,55104
15079,PRAH,PRA HEALTH SCIENCES INC,55119
15028,AINC,ASHFORD INC,55088
15088,VA,VIRGIN AMERICA INC,55125
15065,FGEN,FIBROGEN INC,55110
15057,APDN,APPLIED DNA SCIENCES INC,55103
15062,EYES,SECOND SIGHT MEDICAL PRODUCTS IN,55108
15068,HABT,HABIT RESTAURANTS INC,55112
15075,NEOT,NEOTHETICS INC,55117
77007,EVLV,EVINE LIVE INC,11005
15080,SKIS,PEAK RESORTS INC,55120
15045,NEFF,NEFF CORP,34750
42614,MOGB,MOOG INC,21219
15061,CPHR,CIPHER PHARMACEUTICALS INC,55107
84511,VCEL,VERICEL CORP,15314
15029,CRC,CALIFORNIA RESOURCES CORP,55089
15132,HSGX,HISTOGENICS CORP,55148
87236,INAP,INTERNAP CORP,17158
15099,CVSL,C V S L INC,55131
15117,TRCO,TRIBUNE MEDIA CO,21782
15090,SSRG,SYMMETRY SURGICAL INC,55127
15129,HDRA,HYDRA INDUSTRIES ACQ CORP,55078
79472,ATRM,A T R M HOLDINGS INC,12345
12485,SIXD,6D GLOBAL TECHNOLOGIES INC,53627
15105,MPG,METALDYNE PERFORMANCE GROUP INC,55132
15108,NEWR,NEW RELIC INC,55133
15126,CNXR,CONNECTURE INC,55145
15128,HDP,HORTONWORKS INC,55147
15119,WK,WORKIVA INC,55141
15091,KLXI,K L X INC,55128
15125,BLCM,BELLICUM PHARMACEUTICALS INC,55143
87656,PTBI,PLASMATECH BIOPHARMACEUTICALS IN,36949
15134,JUNO,JUNO THERAPEUTICS INC,55150
50972,MEG,MEDIA GENERAL INC NEW,21183
12877,HCHC,H C 2 HOLDINGS INC,15120
19502,WBA,WALGREENS BOOTS ALLIANCE INC,21881
85035,QRVO,QORVO INC,15506
13708,REMY,REMY INTERNATIONAL INC NEW,54282
92527,IPCM,I P C HEALTHCARE INC,52923
91975,ACM,A E C O M,52247
92670,VRS,VERSO CORP,53017
79618,RAVE,RAVE RESTAURANT GROUP INC,12384
14420,ALQA,ALLIQUA BIOMEDICAL INC,54712
11511,CPSH,C P S TECHNOLOGIES CORP,9340
88518,APPS,DIGITAL TURBINE INC,38418
15145,BOX,BOX INC,55158
15187,ZSAN,ZOSANO PHARMA CORP,55177
15186,VUZI,VUZIX CORP,55176
15177,FLKS,FLEX PHARMA INC,55169
15176,ENTL,ENTELLUS MEDICAL INC,55168
15172,AVGR,AVINGER INC,55167
15183,ONCE,SPARK THERAPEUTICS INC,55173
15184,TCON,TRACON PHARMACEUTICALS INC,55175
15167,SHAK,SHAKE SHACK INC,55162
15144,PATI,NEW PATRIOT TRANSPORT HLDG INC,55157
15223,MDVX,MEDOVEX CORP,55151
15226,PDVW,PACIFIC DATAVISION INC,55200
92020,GEN,GENESIS HEALTHCARE INC,52278
90400,,ADVANCED EMISSIONS SOLUTIONS INC,45708
15144,PATI,PATRIOT TRANSPORT HLDG INC NEW,55157
15215,VNRX,VOLITIONRX LTD,55187
76477,OA,ORBITAL A T K INC,26112
15168,VSTO,VISTA OUTDOOR INC,55163
80912,DWSN,DAWSON GEOPHYSICAL CO NEW,27333
15198,NVTA,INVITAE CORP,55184
15220,INOV,INOVALON HOLDINGS INC,55195
15218,BLPH,BELLEROPHON THERAPEUTICS INC,55191
81728,NHTC,NATURAL HEALTH TRENDS CORP,13796
12927,Z,ZILLOW GROUP INC,53853
15221,ITEK,INOTEK PHARMACEUTICALS CORP,55196
44206,ES,EVERSOURCE ENERGY,21299
87121,SALM,SALEM MEDIA GROUP INC,16631
14543,BLBD,BLUE BIRD CORP,54719
16249,PRSN,PERSEON CORP,674
15222,LBIO,LION BIOTECHNOLOGIES INC,55197
13502,EGL,ENGILITY HLDGS INC NEW,54135
15219,CTRV,CONTRAVIR PHARMACEUTICALS INC,55193
10044,RMCF,ROCKY MOUNTAIN CHOC FAC INC NEW,7992
15273,SLTD,SOLAR3D INC,55215
15263,MXPT,MAXPOINT INTERACTIVE INC,55207
15266,BHAC,BARINGTON HILCO ACQUISITION CORP,55190
92686,CAPR,CAPRICOR THERAPEUTICS INC,53027
15271,QPAC,QUINPARIO ACQUISITION CORP 2,55174
38295,HRG,H R G GROUP INC,21948
15264,SUM,SUMMIT MATERIALS INC,55208
13827,ZAIS,ZAIS GROUP HOLDINGS INC,54353
92486,IDI,TIGER MEDIA INC NEW,52838
76841,BIIB,BIOGEN INC,11112
15272,SEDG,SOLAREDGE TECHNOLOGIES INC,55214
78217,CGNT,COGENTIX MEDICAL INC,11851
15315,GDDY,GODADDY INC,55241
15228,JMG,JOURNAL MEDIA GROUP INC,55201
15292,FNTC,FINTECH ACQUISITION CORP,55194
88182,ON,ON SEMICONDUCTOR CORP,37176
12592,,BACTERIN INTERNATIONAL HLDGS INC,53689
15285,CBYL,CARBYLAN THERAPEUTICS INC,55225
15293,HRMN,HARMONY MERGER CORP,55212
15290,ESES,ECO STIM ENERGY INC,55228
12149,JNP,JUNIPER PHARMACEUTICALS INC,9879
15282,ADRO,ADURO BIOTECH INC,55222
15305,XBIT,XBIOTECH INC,55238
15286,CDTX,CIDARA THERAPEUTICS INC,55226
15327,PRTY,PARTY CITY HOLDCO INC,55244
15287,CRBP,CORBUS PHARMACEUTICALS HLD INC,55227
15291,ETSY,ETSY INC,55229
15297,NVIV,INVIVO THERAPEUTICS HLDS CORP,55232
15278,PZG,PARAMOUNT GOLD NEVADA CORP,55219
15298,RELY,SIGNATURE GROUP HOLDINGS INC,55233
92172,DHX,D H I GROUP INC,52520
93106,ERN,ERIN ENERGY CORP,53269
15283,APIC,APIGEE CORP,55223
20765,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,20786
14433,TACO,LEVY ACQUISITION CORP,54656
15303,VKTX,VIKING THERAPEUTICS INC,55236
77338,ROP,ROPER TECHNOLOGIES INC,11344
15284,BPMC,BLUEPRINT MEDICINES CORP,55224
92486,IDI,I D I INC,52838
14101,TBRA,TOBIRA THERAPEUTICS INC,54512
15381,OPGN,OPGEN INC,55279
15370,CLCD,COLUCID PHARMACEUTICALS INC,55269
15374,HTGM,HTG MOLECULAR DIAGNOSTICS INC,55274
15371,COLL,COLLEGIUM PHARMACEUTICAL INC,55270
15378,LIFE,ATYR PHARMA INC,55276
15363,BOJA,BOJANGLES INC,55264
15383,STKS,ONE GROUP HOSPITALITY INC,55281
86899,LPNT,LIFEPOINT HEALTH INC,16517
15375,JAGX,JAGUAR ANIMAL HEALTH INC,55275
15372,FENX,FENIX PARTS INC,55271
86720,CEB,C E B INC,16422
15351,FTAI,FORTRESS TRANS AND INFR INV LLC,55257
15382,RKDA,ARCADIA BIOSCIENCES INC,55280
15367,CDRB,CODE REBEL CORP,55268
15339,BKFS,BLACK KNIGHT FINANCIAL SRVCS INC,55251
15357,PGND,PRESS GANEY HOLDINGS INC,55258
90507,MIC,MACQUARIE INFRASTRUCTURE CORP,46026
15344,CVRS,CORINDUS VASCULAR ROBOTICS INC,55254
91606,CPRX,CATALYST PHARMACEUTICALS INC,51442
10866,CAL,CALERES INC,20342
82621,MLSS,MILESTONE SCIENTIFIC INC,14097
79303,ESND,ESSENDANT INC,5203
15335,TLN,TALEN ENERGY CORP,55246
15298,RELY,REAL INDUSTRY INC,55233
15451,GI,ENDOCHOICE HOLDINGS INC,55325
15452,EVH,EVOLENT HEALTH INC,55326
34666,CLBS,CALADRIUS BIOSCIENCES INC,1783
15440,WING,WINGSTOP INC,55321
15428,IVTY,INVUITY INC,55312
88031,MNST,MONSTER BEVERAGE CORP NEW,7902
14551,PULM,PULMATRIX INC,54793
15432,NVLS,NIVALIS THERAPEUTICS INC,55316
15390,FIT,FITBIT INC,55284
15482,UNVR,UNIVAR INC,55337
15430,MB,MINDBODY INC,55314
15415,CAFD,8POINT3 ENERGY PARTNERS LP,55301
15426,FOGO,FOGO DE CHAO INC,55310
87656,ABEO,ABEONA THERAPEUTICS INC,36949
15436,RTTR,RITTER PHARMECEUTICALS INC,55320
15454,GKOS,GLAUKOS CORP,55327
15443,BPMX,BIOPHARMX CORP,55323
15416,CATB,CATABASIS PHARMACEUTICALS INC,55302
15466,MCRN,MILACRON HOLDINGS CORP,55331
15417,CETX,CEMTREX INC,55303
15478,TRU,TRANSUNION,55335
15429,LNTH,LANTHEUS HOLDINGS INC,55313
92560,TOR,SUTOR TECHNOLOGY GROUP LIMITED,52952
15485,XTLY,XACTLY CORP,55338
15410,APPF,APPFOLIO INC,55298
15409,ALRM,ALARMCOM HOLDINS INC,55297
15431,MCRB,SERES THERAPEUTICS INC,55315
15391,GCI,GANNETT CO INC NEW,55285
47941,TGNA,TEGNA INC,20782
15394,MJCO,MAJESCO,55286
89070,ZBH,ZIMMER BIOMET HOLDINGS INC,41870
